artists,acousticness,danceability,duration_ms,energy,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
Turbonegro,0.037000000000000005,0.275,158427.0,0.98,0.0943,-0.866,0.11,185.024,0.455,55.0,9,1,2,"['glam punk', 'norwegian punk rock', 'norwegian rock', 'punk', ""punk 'n' roll""]"
Turisas,8.08e-05,0.262,233520.0,0.928,0.195,-2.795,0.0894,161.925,0.5329999999999999,59.0,9,1,2,"['finnish metal', 'folk metal', 'melodic metal', 'metal', 'power metal', 'progressive metal', 'slavic folk metal', 'viking metal']"
Turk,0.00884,0.667,335866.6667,0.807333333,0.649933333,-6.722,0.071733333,119.04833329999998,0.384666667,36.33333333,1,1,3,"['bass trap', 'electronic trap', 'traprun', 'turkish trap']"
Turnover,0.19344,0.5352,237582.6,0.7206,0.11934000000000003,-7.7766,0.02998,144.4278,0.3916,53.8,5,1,10,"['alternative emo', 'anthem emo', 'emo', 'indie rock']"
Turnpike Troubadours,0.103097381,0.532047619,248817.0,0.708333333,0.214271429,-5.89652381,0.03257619,133.38695239999998,0.65552381,51.47619048,7,1,42,['red dirt']
Turtle Island String Quartet,0.917,0.528,200760.0,0.304,0.285,-14.862,0.0388,136.134,0.66,30.0,2,1,2,"['jazz quartet', 'jazz violin']"
Twenty 4 Seven,0.000395,0.6609999999999999,244067.0,0.87,0.332,-10.826,0.0365,131.013,0.973,51.0,11,1,2,"['bubblegum dance', 'eurodance', 'europop', 'hip house']"
Twenty II,0.195,0.731,270400.0,0.897,0.391,-2.845,0.113,103.001,0.8320000000000001,46.0,1,1,1,[others]
Twenty One Pilots,0.17909122800000002,0.645403509,239889.3509,0.618387719,0.156761404,-6.86477193,0.06205614,119.1523158,0.465526316,66.45614035,7,1,114,"['modern rock', 'rock']"
Twice As Much,0.525,0.359,210160.0,0.416,0.12,-11.692,0.0303,91.644,0.696,26.0,10,1,1,['british invasion']
Twice As Nice,0.0802,0.645,181880.0,0.541,0.325,-6.312,0.0385,95.061,0.411,63.0,10,0,1,[others]
Twiddle,0.394333333,0.448333333,331567.6667,0.7829999999999999,0.142,-6.464333333,0.046766667000000005,129.399,0.467,53.66666667,6,1,6,"['funk rock', 'jam band']"
Twila Paris,0.49786,0.3846,268820.2,0.3826,0.19474,-13.0068,0.03364,116.8638,0.3628,35.0,7,1,10,"['christian music', 'christian relaxative', 'classic praise', 'deep christian rock', 'rosary', 'worship']"
Twilight 22,0.004577,0.8075,249826.5,0.603,0.08815,-12.264,0.06295,128.749,0.66,30.0,6,1,4,"['electro', 'old school hip hop']"
Twin Forks,0.00447,0.546,170963.0,0.8420000000000001,0.0755,-5.59,0.0657,128.97299999999998,0.34,54.0,2,1,2,"['folk-pop', 'indiecoustica', 'stomp and holler']"
Twin Peaks,0.000267,0.495,132669.0,0.782,0.54,-4.694,0.0315,116.114,0.451,49.0,9,1,2,"['chicago indie', 'indie garage rock', 'indie rock', 'modern power pop']"
Twin Shadow,0.0746,0.603,211877.0,0.789,0.2251,-4.517,0.0719,147.994,0.6595,55.5,11,1,2,"['alternative dance', 'art pop', 'chillwave', 'electropop', 'indie pop', 'indietronica', 'metropopolis', 'new rave', 'shimmer pop']"
Twinkle,0.213,0.603,191493.0,0.506,0.0553,-9.531,0.0391,124.953,0.735,34.0,9,1,2,['sleep']
Twista & The Speedknot Mobstaz,0.0635,0.7476666670000001,315906.6667,0.668333333,0.380666667,-7.218666667000001,0.125533333,128.75166670000002,0.414333333,35.66666667,11,0,6,['chicago rap']
Twisted Insane,0.0561,0.775,259560.0,0.6679999999999999,0.639,-9.61,0.154,120.028,0.3,53.0,1,1,2,"['deep underground hip hop', 'horrorcore', 'san diego rap']"
Twisted Sister,0.010143654,0.448541667,240550.75,0.759125,0.255541667,-9.95375,0.064195833,126.33433329999998,0.527875,40.41666667,2,1,48,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']"
Two Another,0.135,0.795,218926.0,0.5489999999999999,0.115,-7.791,0.08800000000000001,108.012,0.5820000000000001,62.0,2,1,2,"['alternative r&b', 'indie soul', 'vapor soul']"
Two Door Cinema Club,0.02028384,0.552666667,209353.8,0.8,0.166473333,-5.1972,0.085573333,138.5288,0.576533333,53.46666667,2,1,30,"['alternative dance', 'indie pop', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']"
Two Feet,0.4844,0.6884,161717.4,0.3692,0.14882,-8.366,0.14192000000000002,117.9014,0.2432,70.8,6,1,10,"['indie poptimism', 'modern rock']"
Two Steps from Hell,0.117613158,0.388263158,195623.9474,0.7616315790000001,0.138978947,-8.174473684,0.051773684,115.25942109999998,0.290273684,56.52631579,0,0,19,"['epicore', 'soundtrack', 'video game music']"
Two Tons Of Fun,0.258,0.684,278307.0,0.838,0.44,-8.405,0.0708,103.474,0.81,35.0,1,1,2,[others]
Two aboriginal Songmen with didjeridu,0.325,0.657,161787.0,0.16699999999999998,0.115,-18.441,0.0685,110.542,0.631,1.0,2,1,2,[others]
Ty Burhoe,0.947,0.175,453840.0,0.0536,0.0919,-17.3,0.0392,168.46900000000005,0.101,51.0,11,1,1,"['healing', 'kirtan', 'meditation', 'new tribe', 'shamanic']"
Ty Dolla $ign,0.144971111,0.689604938,222611.7778,0.592333333,0.204565432,-6.6598888889999985,0.122688889,120.1848765,0.4794,65.97530864,1,1,81,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']"
Ty Herndon,0.25256,0.6024,223712.2,0.6409999999999999,0.1674,-7.2426,0.02808,126.4952,0.5186,40.4,7,1,10,"['country', 'country road']"
Ty Segall,0.0005009999999999999,0.2305,153546.5,0.703,0.05875,-2.695,0.05855,140.8705,0.2555,48.0,11,1,4,"['alternative rock', 'australian garage punk', 'bay area indie', 'blues rock', 'freak folk', 'garage pop', 'garage psych', 'garage rock', 'indie garage rock', 'indie rock', 'neo-psychedelic', 'noise pop', 'nu gaze', 'punk blues']"
Ty Wagner,0.6940000000000001,0.508,143013.0,0.907,0.0764,-5.162000000000001,0.0555,103.197,0.735,26.0,10,1,2,['protopunk']
Tycho,0.17271111100000006,0.580111111,319410.7778,0.726777778,0.127355556,-8.168333333,0.044088889000000006,130.3228889,0.35200000000000004,50.22222222,8,1,18,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']"
Tygers Of Pan Tang,0.0137,0.542,124960.0,0.925,0.49,-5.357,0.0871,143.156,0.419,35.0,9,1,2,"['hard rock', 'metal', 'nwobhm']"
Tyla Yaweh,0.0508712,0.7004,177495.0,0.5782,0.1145,-6.5520000000000005,0.10908,129.8776,0.376,73.0,4,0,5,"['cali rap', 'melodic rap', 'pop rap', 'rap', 'trap']"
Tyler Braden,0.00783,0.403,196592.0,0.617,0.14800000000000002,-7.02,0.0337,150.064,0.204,57.0,0,0,2,"['contemporary country', 'country pop']"
Tyler Cassidy,0.91,0.722,222610.0,0.405,0.177,-7.242000000000001,0.0632,131.381,0.726,59.0,2,1,2,[others]
Tyler Childers,0.708597015,0.49880597,211461.8806,0.386238806,0.283755224,-10.65150746,0.041283582,124.2521642,0.553597015,56.95522388,7,1,67,"['kentucky indie', 'outlaw country']"
Tyler Farr,0.109344444,0.5101111110000001,193120.0,0.777333333,0.136888889,-4.450555556,0.037711111,134.8407778,0.551888889,57.66666667,7,1,9,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']"
Tyler James Williams,0.049170909000000006,0.588636364,191256.8182,0.863545455,0.315236364,-5.451636364,0.154427273,123.5469091,0.547181818,46.18181818,7,1,11,[others]
Tyler Rich,0.0682,0.47,194071.5,0.7545,0.119,-5.244,0.05515,171.84900000000005,0.5995,65.5,9,1,4,"['contemporary country', 'country pop']"
Tyler Wood,0.136,0.5379999999999999,197548.0,0.733,0.289,-5.641,0.0296,165.102,0.7559999999999999,56.0,4,1,2,"['country pop', 'redneck']"
Tynisha Keli,0.21,0.38,293013.0,0.6920000000000001,0.343,-4.24,0.0582,133.942,0.693,49.0,1,0,2,"['deep pop r&b', 'hip pop', 'urban contemporary']"
Type O Negative,0.100064583,0.377875,407879.2083,0.7635833329999999,0.1945375,-7.978375,0.05905416700000001,115.0212917,0.2959125,41.95833333,11,1,48,"['alternative metal', 'gothic metal', 'hard rock', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'rock']"
Tyrese,0.146142857,0.667238095,272003.0476,0.503047619,0.134238095,-7.518047619,0.098614286,103.3788095,0.482952381,50.19047619,10,0,21,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']"
Tyrone Davis,0.311177778,0.665111111,260011.8333,0.460111111,0.132683333,-11.39888889,0.046222222,112.86944440000002,0.641833333,29.55555556,7,1,36,"['chicago soul', 'classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']"
Tyrone Wells,0.701,0.6075,234100.5,0.4105,0.0928,-8.777000000000001,0.02965,81.9885,0.4735,55.0,2,1,4,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'viral pop']"
Téléphone,0.198,0.5063333329999999,218382.3333,0.7563333329999999,0.112533333,-6.424666667,0.0387,150.74,0.4186666670000001,54.33333333,9,1,6,[others]
Télépopmusik,0.385,0.684,282240.0,0.684,0.106,-13.337,0.0418,113.988,0.616,61.0,1,1,1,"['downtempo', 'electronica', 'nu jazz', 'trip hop']"
Tõnu Kaljuste,0.8370000000000001,0.172,346733.0,0.006520000000000001,0.0628,-26.678,0.0404,88.208,0.0374,50.0,5,0,1,['classical performance']
Tölzer Knabenchor,0.982,0.519,170733.0,0.245,0.0437,-15.196,0.0454,70.483,0.211,17.0,0,1,2,"[""children's choir"", 'german choir']"
Týr,3.53e-05,0.5479999999999999,221507.0,0.918,0.0797,-5.73,0.0545,107.977,0.28,54.0,4,0,2,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']"
U Ba Than,0.955,0.445,174493.0,0.0568,0.068,-27.871,0.0635,102.082,0.725,1.0,1,0,2,['burmese traditional']
U Sein Maung,0.753,0.46,181853.0,0.0989,0.0492,-31.391,0.0584,117.196,0.8140000000000001,2.0,2,1,2,['burmese traditional']
U-Roy,0.12815,0.749125,210027.125,0.439625,0.0953375,-10.5755,0.1126875,92.3405,0.705125,39.0,0,1,8,"['funk', 'jazz funk', 'soul', 'soul jazz']"
U.K.,0.218,0.519,334040.0,0.604,0.222,-11.011,0.0581,153.644,0.768,36.0,4,0,2,"['oi', 'punk', 'uk82']"
U.K. Subs,0.0273,0.6779999999999999,117360.0,0.8759999999999999,0.0741,-6.017,0.0322,119.166,0.96,29.0,2,1,2,"['oi', 'punk', 'uk82']"
U.P.O.,0.0501,0.404,254600.0,0.79,0.134,-2.5,0.0297,139.547,0.345,39.0,0,1,2,[others]
U.S. 69,0.0253,0.607,150360.0,0.606,0.111,-11.496,0.0516,93.08,0.96,30.0,5,0,2,[others]
U.S. Bombs,0.00172,0.562,135627.0,0.927,0.242,-4.391,0.0492,132.072,0.922,43.0,9,1,2,"['oi', 'punk', ""punk 'n' roll"", 'ska punk', 'skate punk']"
U.S.A. For Africa,0.189,0.528,427333.0,0.447,0.0745,-15.255,0.0435,72.58,0.292,69.0,4,1,2,['musical advocacy']
U2,0.123511885,0.444403548,265289.745,0.6801543240000001,0.30409867,-9.94475388,0.045547894000000005,126.8481596,0.439485366,40.35698448,8,1,451,"['irish rock', 'permanent wave', 'rock']"
U96,0.0142,0.639,314000.0,0.883,0.251,-7.693,0.0655,122.723,0.33,54.0,10,0,2,"['bubble trance', 'bubblegum dance', 'eurodance', 'europop', 'german techno', 'hamburg electronic', 'hip house', 'rave']"
UB40,0.082734831,0.777606742,244178.1685,0.49188764,0.106269663,-12.79646067,0.062949438,115.8712135,0.866438202,45.68539326,2,1,89,"['reggae fusion', 'uk reggae']"
UFO,0.049249345,0.396575,276421.0,0.7605,0.374835,-7.045775,0.06318,131.384875,0.4331175,32.4,9,1,80,"['album rock', 'blues rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']"
UMI,0.42275,0.7175,187957.5,0.344,0.222075,-9.96375,0.06365,128.1985,0.24375,66.25,5,1,8,"['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']"
UNKLE,0.0769,0.37,454586.5,0.5895,0.1185,-8.445,0.0437,102.0025,0.147,53.0,9,1,2,"['alternative dance', 'big beat', 'electronica', 'trip hop']"
UVERworld,0.0366,0.597,229793.5,0.857,0.1855,-4.5455,0.1102,105.996,0.6075,59.5,1,0,4,"['j-pop', 'j-poprock', 'j-rock', 'otacore']"
Udit Narayan,0.584044828,0.568551724,348370.4483,0.635689655,0.185413793,-9.693310345,0.081603448,121.6791379,0.6732620690000001,26.31034483,10,1,29,"['chutney', 'desi pop', 'filmi', 'indian folk', 'modern bollywood', 'sufi']"
Udo Jürgens,0.743,0.406,244693.0,0.408,0.261,-13.873,0.0387,148.08100000000005,0.58,54.0,3,1,2,"['classic schlager', 'german pop', 'liedermacher', 'schlager']"
Ugly Casanova,0.5870000000000001,0.653,257326.5,0.518,0.3465,-8.7345,0.0474,122.1855,0.5895,39.5,7,1,4,"['indie rock', 'stomp and holler', 'washington indie']"
Ugly Kid Joe,0.038105,0.50625,260663.25,0.73325,0.092525,-8.78375,0.058175,114.58175,0.58275,52.5,1,1,8,"['funk metal', 'funk rock', 'glam metal', 'hard rock', 'post-grunge', 'rock']"
Ugo Savarese,0.968666667,0.243666667,166142.3333,0.213666667,0.117,-13.93766667,0.111066667,88.07333333,0.077333333,1.0,1,1,3,['italian baritone']
Uhuru-Yenzu,0.3505,0.765,463437.0,0.873,0.0628,-7.3595,0.06285,104.747,0.782,40.5,7,1,4,[others]
Ulf Schirmer,0.986,0.379,295973.0,0.251,0.094,-15.488,0.0991,73.316,0.335,43.0,0,1,2,[others]
Ulices Chaidez,0.78,0.6835,216074.5,0.4505,0.11435,-6.86,0.03395,140.528,0.65875,63.5,7,1,8,"['corridos tumbados', 'regional mexican pop']"
Ulster Orchestra,0.977,0.063,541800.0,0.0233,0.18,-27.782,0.042,68.444,0.0334,40.0,6,0,1,['orchestra']
Ultimate Spinach,0.440683846,0.4349230770000001,326543.6154,0.489692308,0.234261538,-8.937384615,0.039284615,114.7665385,0.403153846,28.76923077,9,0,26,"['classic garage rock', 'folk rock', 'freakbeat', 'neo-psychedelic', 'psychedelic rock']"
Ultra Naté,0.010736,0.727,276015.8,0.904,0.08592000000000001,-6.6274,0.0432,125.385,0.6226,57.2,5,1,5,"['chicago house', 'deep house', 'disco house', 'diva house', 'hip house', 'tribal house', 'vocal house']"
Ultra Vivid Scene,0.0104,0.436,249853.0,0.887,0.0457,-8.038,0.0367,155.35,0.482,31.0,4,1,2,"['c86', 'dream pop']"
Ultravox,0.116133,0.5716,273092.0,0.7213,0.16414,-9.2884,0.04645,117.6441,0.5955,47.5,9,1,20,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']"
Umberto Giordano,0.954045455,0.324636364,285955.5909,0.183254545,0.3193,-16.82881818,0.097368182,105.8336364,0.13861818199999998,2.363636364,5,1,22,"['italian opera', 'post-romantic era']"
Umberto Tozzi,0.612,0.28300000000000003,242160.0,0.52,0.11,-5.7120000000000015,0.0328,185.478,0.7020000000000001,56.0,9,1,2,"['classic italian pop', 'italian pop']"
Umberto Urbano,0.989083333,0.332,226416.5,0.258,0.344083333,-12.69541667,0.072183333,89.3975,0.189366667,0.083333333,11,1,12,[others]
Umphrey's McGee,0.252,0.6675,246300.0,0.629,0.0928,-7.2125,0.0347,139.086,0.5195,48.0,3,1,4,"['jam band', 'progressive bluegrass']"
Uncle Acid & The Deadbeats,0.0642,0.391,301840.0,0.86,0.0792,-5.54,0.0461,120.108,0.141,45.0,1,1,2,"['doom metal', 'neo-psychedelic', 'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock', 'uk doom metal', 'uk stoner rock']"
Uncle Bunt Stephens,0.973,0.467,178364.0,0.425,0.43,-10.594,0.0517,125.385,0.764,9.0,2,1,2,['vintage country folk']
Uncle Charlie Wilson,0.2725,0.9,298727.0,0.7175,0.08445,-5.602,0.1335,101.016,0.962,63.0,11,0,4,[others]
Uncle Kracker,0.124719048,0.722142857,258165.0952,0.7556666670000001,0.257180952,-5.051285714,0.043371429,127.801381,0.761809524,54.85714286,9,1,21,"['country', 'country road', 'neo mellow', 'pop rock', 'post-grunge']"
Uncle Lucius,0.3765,0.6535,209426.5,0.5185,0.0926,-7.6389999999999985,0.03065,118.6825,0.336,56.5,1,1,4,"['roots rock', 'texas country']"
Uncle Sam,0.38,0.607,345133.0,0.4970000000000001,0.0681,-7.017,0.0374,125.951,0.407,48.0,11,1,2,['dubstep']
Uncle Tupelo,0.260958333,0.472133333,208532.5333,0.5,0.1678,-11.285,0.03606,125.0332667,0.439553333,34.4,2,1,30,"['alternative country', 'alternative rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'indie folk', 'new americana', 'roots rock', 'stomp and holler', 'traditional folk']"
Unclenathannn,0.765,0.8240000000000001,99838.0,0.0312,0.0845,-15.873,0.0921,72.727,0.314,62.0,7,1,1,['lo-fi beats']
Under Side 821,0.0506,0.6859999999999999,308140.0,0.733,0.368,-5.6320000000000014,0.119,139.825,0.268,54.0,7,1,2,"['latin hip hop', 'mexican hip hop']"
Underoath,0.005405623000000001,0.369230769,241134.6154,0.934307692,0.364538462,-3.973230769,0.145646154,151.03807690000005,0.234907692,45.15384615,2,0,26,"['christian metal', 'melodic metalcore', 'metalcore', 'post-hardcore', 'screamo', 'tampa indie']"
Underworld,0.045714,0.605,403055.4,0.815,0.2373,-10.2932,0.03936,138.3444,0.4386,53.2,10,1,10,"['alternative dance', 'big beat', 'electronica']"
Unearth,1.3699999999999998e-05,0.219,217133.0,0.921,0.123,-5.6629999999999985,0.0787,166.30700000000004,0.535,45.0,7,1,2,"['boston metal', 'deathcore', 'melodic metalcore', 'metalcore', 'nu metal']"
Unholy Modal Rounders,0.521,0.731,246000.0,0.466,0.081,-13.049,0.0375,127.568,0.7290000000000001,25.0,2,1,1,[others]
Unicos De Mexico,0.308,0.41,246933.0,0.446,0.6829999999999999,-10.29,0.0327,110.839,0.457,34.0,5,1,2,[others]
Unidentified accordion player,0.996,0.609,83387.0,0.273,0.3,-15.428,0.153,156.873,0.963,12.0,4,1,2,[others]
United Pursuit,0.352365,0.47425,333030.0,0.379,0.1795,-9.49075,0.031075,104.5475,0.2755,55.75,9,1,8,"['anthem worship', 'ccm', 'deep ccm', 'indiecoustica', 'world worship', 'worship']"
University of North Texas Symphony Orchestra,0.971666667,0.26605625,200316.6667,0.232345833,0.154383333,-17.17347917,0.036110417,100.723,0.238197917,2.3125,5,1,96,[others]
Unk,0.0587,0.769,174311.3333,0.7596666670000001,0.255666667,-4.3463333330000005,0.084966667,132.8583333,0.575666667,47.66666667,1,0,6,"['chillwave', 'indie pop', 'indie rock', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']"
Unknown Artist,0.985902439,0.332682927,188366.2439,0.225656098,0.232156098,-19.51753659,0.097590244,107.6747561,0.32564878,4.195121951,10,1,41,[others]
Unknown Brain,0.028,0.669,179225.0,0.937,0.318,-4.0539999999999985,0.0714,75.013,0.223,68.0,8,0,1,"['bass trap', 'gaming edm', 'traprun']"
Unknown Mortal Orchestra,0.262471429,0.7727142859999999,252313.2857,0.639714286,0.1777,-7.2374285710000015,0.064457143,103.4767143,0.645714286,62.14285714,11,1,14,"['chillwave', 'indie pop', 'indie rock', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']"
Unknown Orchestra,0.986870968,0.298612903,225405.9355,0.226580645,0.270535484,-13.34877419,0.06763548400000001,81.9556129,0.197419355,0.129032258,3,1,31,"['chillwave', 'indie pop', 'indie rock', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']"
Unlimited Gravity,0.188,0.573,349655.0,0.462,0.128,-7.7639999999999985,0.0609,149.871,0.442,48.0,1,1,2,[others]
Unlimited Touch,0.00842,0.6970000000000001,413573.0,0.5820000000000001,0.0843,-12.173,0.114,115.929,0.823,41.0,11,0,2,"['deep disco', 'disco', 'post-disco', 'post-disco soul']"
Unnikrishnan,0.268,0.8140000000000001,324938.0,0.463,0.139,-14.498,0.0788,97.993,0.6559999999999999,35.0,7,0,1,"['deep indian pop', 'desi hip hop', 'filmi', 'tamil pop']"
Unsane,1.41e-06,0.33,162000.0,0.933,0.123,-6.988,0.0775,124.021,0.38,45.0,4,1,2,"['dub metal', 'noise rock', 'post-doom metal', 'post-hardcore']"
Unspoken,0.00228,0.513,184733.0,0.875,0.171,-5.182,0.0517,81.978,0.585,56.0,1,1,2,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'worship']"
Unwound,0.000522,0.362,234993.5,0.911,0.2355,-8.3665,0.07125,82.0255,0.4015,33.5,2,1,4,"['alternative rock', 'dance-punk', 'emo', 'experimental', 'experimental rock', 'freak folk', 'garage psych', 'gbvfi', 'indie punk', 'indie rock', 'lo-fi', 'noise rock', 'nu gaze', 'olympia wa indie', 'post-hardcore', 'post-punk', 'slow core']"
Unwritten Law,0.0293675,0.4925,223792.25,0.8190000000000001,0.1185,-5.08725,0.0524,135.52025,0.5,45.75,1,1,8,"['pop punk', 'post-grunge', 'punk', 'skate punk']"
Up Dharma Down,0.315,0.6345,230723.5,0.474,0.14245,-10.3425,0.09495,155.556,0.5555,61.0,11,1,4,"['opm', 'pinoy indie', 'pinoy reggae', 'pinoy rock', 'pop rock']"
Upchurch,0.147022903,0.7196129029999999,194022.871,0.65616129,0.246522581,-7.711935484,0.108509677,134.4392258,0.334516129,59.67741935,1,1,31,"['contemporary country', 'country rap', 'redneck']"
Ural Cossacks Choir,0.879,0.374,226438.5,0.359,0.1365,-14.9535,0.03775,97.939,0.43305,18.5,6,1,2,['russian folk']
Uranio,0.464,0.755,201840.0,0.594,0.196,-4.315,0.0397,136.92700000000002,0.939,39.0,3,1,2,['duranguense']
Urban Cone,0.0244,0.621,266107.0,0.74,0.174,-6.925,0.034,119.993,0.349,54.0,8,1,2,['swedish indie pop']
Urban Jazz Coalition,0.26,0.612,279187.0,0.583,0.126,-8.693999999999999,0.035,87.55,0.69,48.0,9,0,2,"['deep smooth jazz', 'smooth jazz']"
Urban Knights,0.315,0.7440000000000001,242333.0,0.445,0.262,-7.81,0.0427,138.542,0.632,37.0,2,0,2,['smooth jazz']
Urge Overkill,0.0353915,0.5525,210213.5,0.6935,0.13545,-10.9615,0.03725,125.4555,0.6435,53.0,5,1,4,['alternative pop']
Uriah Heep,0.009467119,0.3835,275230.5625,0.6054375,0.211,-10.5186875,0.047725,116.9395625,0.5245125,37.5,9,1,32,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
Urubamba,0.599,0.383,305684.6667,0.463666667,0.861,-11.8,0.039566667,89.17266667,0.271333333,26.0,7,0,6,[others]
Us The Duo,0.4283,0.732,195227.0,0.4256666670000001,0.158,-8.681666667,0.047533333,106.8183333,0.475666667,57.33333333,5,1,6,"['folk-pop', 'indiecoustica', 'neo mellow', 'viral pop']"
Usha Mangeshkar,0.938666667,0.5095,222696.1667,0.400833333,0.273833333,-10.3185,0.077233333,125.983,0.832833333,6.333333333,7,1,12,"['classic bollywood', 'filmi', 'indian folk']"
Usher,0.131410015,0.70118797,245071.2105,0.617684211,0.16475188,-6.248285714,0.096994737,116.0653008,0.558015038,54.33082707,1,1,133,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'urban contemporary']"
Utada,0.045855,0.4595,268600.0,0.7935,0.116,-6.3635,0.05195,109.126,0.2575,46.5,1,0,4,"['j-pop', 'japanese singer-songwriter']"
Utah Saints,0.000517,0.53,355880.0,0.95,0.13,-10.553,0.0423,126.86,0.507,51.0,6,1,2,"['big beat', 'hardcore techno', 'hip house']"
Utah Symphony Orchestra,0.994,0.336,84307.0,0.0834,0.0988,-22.959,0.041,64.619,0.214,13.0,8,1,2,['orchestra']
VASSY,0.00100725,0.63825,202291.0,0.89175,0.207825,-4.99225,0.0651,128.0285,0.28225,60.25,5,0,8,['australian dance']
VICTORIA,0.0134,0.479,299700.0,0.953,0.173,-5.292000000000002,0.0534,160.071,0.444,42.0,3,0,2,['post-teen pop']
VINAI,0.0007440000000000001,0.649,211875.0,0.99,0.0626,-1.888,0.112,127.964,0.208,56.0,11,1,2,"['big room', 'deep big room', 'edm', 'electro house', 'melbourne bounce international', 'progressive electro house']"
VIP Mass Choir,0.637,0.5589999999999999,247093.0,0.575,0.6409999999999999,-8.0,0.114,77.00399999999998,0.514,27.0,2,1,1,['gospel']
VIZE,0.21,0.758,153149.0,0.848,0.114,-3.84,0.0457,127.96,0.706,69.0,10,1,1,"['edm', 'german dance', 'tropical house']"
VaShawn Mitchell,0.3565,0.504,425080.0,0.565,0.1364,-7.537000000000001,0.06405,129.937,0.425,47.5,1,1,4,"['gospel', 'praise']"
Vacation Manor,0.014,0.61,209453.0,0.8240000000000001,0.138,-5.2170000000000005,0.0347,128.025,0.472,55.0,9,1,2,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock']"
Vacationer,0.1,0.515,204032.0,0.79,0.192,-4.64,0.0665,94.992,0.6409999999999999,44.0,8,1,2,"['indie pop', 'indie rock', 'indietronica', 'modern rock', 'philly indie', 'shimmer pop']"
Vacuum Cleaner White Noise,1.62e-06,0.16699999999999998,93452.0,0.802,0.731,-15.754,0.129,117.515,0.022,60.0,2,1,1,['sleep']
Valencia,0.000336,0.378,217120.0,0.851,0.495,-4.378,0.0375,170.017,0.41,50.0,7,1,2,"['classic opm', 'opm', 'papuri']"
Valente y Cáceres,0.989,0.5720000000000001,186907.0,0.21600000000000005,0.11,-23.335,0.0376,133.041,0.809,1.0,1,0,2,[others]
Valentin Silvestrov,0.988,0.116,255960.0,0.0011,0.0991,-39.982,0.0544,70.332,0.0387,47.0,2,1,1,"['avant-garde', 'contemporary classical', 'ukrainian classical']"
Valentina Lisitsa,0.986333333,0.336,407326.3333,0.0995,0.0937,-20.24233333,0.040666667,117.3113333,0.15683333300000002,58.33333333,2,1,3,['classical piano']
Valentino,0.0497,0.765,241533.0,0.898,0.292,-5.199,0.046,106.035,0.838,37.0,7,1,1,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house', 'moombahton']"
Valentino Khan,0.00371,0.794,190476.0,0.8959999999999999,0.0876,-1.514,0.0677,125.999,0.5,60.0,5,0,2,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house', 'moombahton']"
Valentín Elizalde,0.5241772729999999,0.659931818,190941.8409,0.5262272729999999,0.219806818,-6.8085,0.073506818,136.0259091,0.911454545,52.61363636,5,1,88,"['banda', 'grupera', 'norteno', 'ranchera', 'regional mexican']"
Valeria Szervánszky,0.983,0.487,180600.0,0.0072099999999999985,0.0632,-24.141,0.0795,115.904,0.0746,41.0,0,1,1,[others]
Valerie Broussard,0.151471429,0.649285714,196669.4286,0.590428571,0.164714286,-6.955,0.0514,115.7821429,0.317857143,71.28571429,7,0,7,[others]
Valerie Carter,0.735,0.583,175496.0,0.339,0.0955,-14.103,0.0607,143.18200000000004,0.526,34.0,6,1,2,"['deep soft rock', 'yacht rock']"
